,0
375,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
376,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
377,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
378,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
379,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
380,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
381,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
382,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
383,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
384,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
385,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
386,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
387,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
388,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
389,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
390,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
391,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
392,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
393,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
394,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
395,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
396,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
397,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
398,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
399,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
400,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
401,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
402,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
403,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
404,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
405,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
406,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
407,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
408,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
409,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
410,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
411,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
412,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
413,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
414,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
415,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
416,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
417,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
418,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
419,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
420,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
421,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
422,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
423,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
424,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
425,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
426,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
427,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
428,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
429,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
430,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
431,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
432,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
433,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
434,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
435,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
436,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
437,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
438,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
439,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
440,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
441,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
442,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
443,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
444,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
445,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
446,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
447,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
448,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
449,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
450,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
451,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
452,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
453,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
454,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
455,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
456,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
457,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
458,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
459,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
460,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
461,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
462,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
463,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
464,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
465,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
466,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
467,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
468,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
469,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
470,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
471,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
472,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
473,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
474,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
475,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
476,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
477,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
478,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
479,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
480,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
481,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
482,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
483,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
484,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
485,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
486,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
487,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
488,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
489,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
490,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
491,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
492,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
493,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
494,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
495,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
496,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
497,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
498,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
499,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
500,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
501,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
502,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
503,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
504,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
505,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
506,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
507,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
508,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
509,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
510,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
511,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
512,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
513,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
514,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
515,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
516,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
517,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
518,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
519,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
520,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
521,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
522,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
523,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
524,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
525,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
526,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
527,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
528,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
529,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
530,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
531,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
532,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
533,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
534,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
535,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
536,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
537,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
538,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
539,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
540,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
541,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
542,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
543,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
544,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
545,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
546,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
547,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
548,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
549,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
550,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
551,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
552,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
553,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
554,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
555,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
556,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
557,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
558,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
559,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
560,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
561,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
562,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
563,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
564,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
565,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
566,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
567,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
568,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
569,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
570,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
571,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
572,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
573,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
